university,database_name,guide_url,real_url
NEU,Regional Business News (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=bwh",https://www.ebsco.com/products/research-databases/regional-business-news
NEU,Religion & Philosophy Collection (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=rlh",https://www.ebsco.com/products/research-databases/religion-philosophy-collection
NEU,Religion Database (Proquest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/religion/accountid=12826,https://about.proquest.com/en/products-services/religious_studies-db/
NEU,Resources for College Libraries (ProQuest),https://link.ezproxy.neu.edu/login?url=https://www.rclweb.net,https://about.proquest.com/en/products-services/Resources-for-College-Libraries/
NEU,RILM Abstracts of Music Literature (EBSCOhost),https://subjectguides.lib.neu.edu/rilm,https://www.rilm.org/abstracts/
NEU,RIPM Jazz Periodicals,https://link.ezproxy.neu.edu/login?url=https://jazz.ripmfulltext.org/ripmjazz/search.php,https://ripmjazz.org
NEU,RMA eStatement Studies,https://link.ezproxy.neu.edu/login?url=https://eStatementStudies.rmahq.org/iplogin,https://rmau.org/product-category/estudies/
NEU,Rock's Backpages,https://link.ezproxy.neu.edu/login?url=https://www.rocksbackpages.com,https://www.rocksbackpages.com
NEU,Roper Center Public Opinion Archives (with iPOLL),https://link.ezproxy.neu.edu/login?url=https://ropercenter.cornell.edu/ipoll/,https://ropercenter.cornell.edu/
NEU,"Royal Society of Chemistry Journals, Books, and Databases",https://link.ezproxy.neu.edu/login?url=https://pubs.rsc.org,https://pubs.rsc.org
NEU,Sage Data,https://link.ezproxy.neu.edu/login?url=https://data.sagepub.com/,https://data.sagepub.com
NEU,Sage Encyclopedia of Trans Studies,https://onesearch.library.northeastern.edu/permalink/01NEU_INST/i2gqis/alma9952029711501401,https://us.sagepub.com/en-us/nam/the-sage-encyclopedia-of-trans-studies/book271728
NEU,Sage Journals,https://link.ezproxy.neu.edu/login?url=https://journals.sagepub.com/,https://journals.sagepub.com
NEU,Sage Knowledge,https://link.ezproxy.neu.edu/login?url=https://sk.sagepub.com,https://sk.sagepub.com
NEU,Sage Research Methods,https://link.ezproxy.neu.edu/login?url=http://methods.sagepub.com,https://methods.sagepub.com
NEU,SCC Online,https://link.ezproxy.neu.edu/login?url=http://www.scconline.com,https://www.scconline.com
NEU,SciELO Citation Index,https://link.ezproxy.neu.edu/login?url=https://webofknowledge.com/sciELO,https://www.webofscience.com/wos/scielo/basic-search
NEU,Science Citation Index Expanded,https://link.ezproxy.neu.edu/login?url=https://webofknowledge.com/?DestApp=WOS&editions=SCI,https://clarivate.com/products/scientific-and-academic-research/research-discovery-and-workflow-solutions/web-of-science/web-of-science-core-collection/science-citation-index-expanded/
NEU,Science Magazine,https://link.ezproxy.neu.edu/login?url=https://www.sciencemag.org,https://www.science.org
NEU,"Science, Technology, and Medicine, 1780-1925 (Gale)",https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/archive/5YIZ/NCCO?u=mlin_b_northest&sid=bookmark-NCCO,https://www.gale.com/intl/c/science-technology-and-medicine-part-i
NEU,ScienceDirect Books and Journals (Elsevier),https://link.ezproxy.neu.edu/login?url=https://www.sciencedirect.com/,https://www.sciencedirect.com
NEU,ScienceDirect Topics (Elsevier),https://link.ezproxy.neu.edu/login?url=https://sciencedirect.com/topics,https://www.sciencedirect.com/topics
NEU,Scientific American,https://link.ezproxy.neu.edu/login?url=https://www.scientificamerican.com,https://www.scientificamerican.com
NEU,SciFinder-n (CAS),https://subjectguides.lib.neu.edu/az/scifinder-n-cas,https://scifinder-n.cas.org
NEU,Scite.ai,https://subjectguides.lib.neu.edu/scite,https://scite.ai
NEU,Scopus and Scopus AI,https://subjectguides.lib.neu.edu/scopus,https://www.scopus.com
NEU,SHELDUS,https://cemhs.asu.edu/sheldus,https://cemhs.asu.edu/sheldus
NEU,SIAM Journals Online,https://link.ezproxy.neu.edu/login?url=https://epubs.siam.org,https://epubs.siam.org/
NEU,SimplyAnalytics,https://link.ezproxy.neu.edu/login?url=https://app.simplyanalytics.com,https://simplyanalytics.com
NEU,Sixties : Primary Documents and Personal Narratives 1960-1974,https://link.ezproxy.neu.edu/login?url=http://asp6new.alexanderstreet.com/sixt/,https://alexanderstreet.com/products/sixties-primary-documents-and-personal-narratives-1960-1974
NEU,Slavery & Anti-Slavery: A Transnational Archive (Gale),https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/sas?u=mlin_b_northest,https://www.gale.com/primary-sources/slavery-and-anti-slavery
NEU,"Slavery in America and the World: History, Culture, Law",https://heinonline.org/HOL/Index?collection=slavery,https://heinonline.org/HeinDocs/SlaveryInAmerica.pdf
NEU,Sloan Management Review,https://link.ezproxy.neu.edu/login?url=https://sloanreview.mit.edu/issue/,https://sloanreview.mit.edu
NEU,Smithsonian Global Sound,https://link.ezproxy.neu.edu/login?url=https://glmu.alexanderstreet.com,https://folkways.si.edu/folkways-recordings/smithsonian
NEU,Social Explorer,https://link.ezproxy.neu.edu/login?url=https://www.socialexplorer.com/ezproxy,https://www.socialexplorer.com
NEU,Social Sciences Citation Index,https://link.ezproxy.neu.edu/login?url=https://webofknowledge.com/?DestApp=WOS&editions=SSCI,https://clarivate.com/webofsciencegroup/solutions/web-of-science-ssci/
NEU,Social Sciences Premium Collection (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/socscicoll?accountid=12826,https://about.proquest.com/en/products-services/ProQuest-Social-Sciences-Premium-Collection/
NEU,Social Services Abstracts (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/socialservicesshell?accountid=12826,https://www.proquest.com/socialservices
NEU,Sociological Abstracts (ProQuest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/socabs?accountid=12826,https://about.proquest.com/en/products-services/socioabs-set-c/
NEU,Sociology (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/sociology/index?accountid=12826,https://about.proquest.com/en/products-services/socabs-set-c/
NEU,South Asia Commons: History and Culture,https://link.ezproxy.neu.edu/login?url=https://southasiacommons.net/modules/history-and-culture/,NOT_FOUND
NEU,South Asia Newspapers (World Newspaper Archive) (Readex/Newsbank),https://link.ezproxy.neu.edu/login?url=https://infoweb.newsbank.com?db=WHNPX&d_collections=WHNPASIA1,https://www.readex.com/products/south-asian-newspapers
NEU,South China Morning Post 1903-2001 (ProQuest Historical Newspapers),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/hnpsouthchinamorningpost/accountid=12826,https://www.proquest.com/hnpsouthchinamorningpost
NEU,SPIE Digital Library,https://link.ezproxy.neu.edu/login?url=https://www.spiedigitallibrary.org,https://www.spiedigitallibrary.org
NEU,SPORTDiscus with Full Text (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=s3h",https://www.ebsco.com/products/research-databases/sportdiscus-full-text
NEU,Springer Nature Experiments,https://link.ezproxy.neu.edu/login?url=https://experiments.springernature.com/,https://experiments.springernature.com
NEU,Springer Nature Link,https://link.ezproxy.neu.edu/login?url=https://link.springer.com,https://link.springer.com
NEU,Stahl Online (Cambridge),https://link.ezproxy.neu.edu/login?url=https://www.cambridge.org/core/what-we-publish/collections/stahl-online,https://stahlonline.cambridge.org
NEU,Stat!Ref (TDS Health),https://link.ezproxy.neu.edu/login?url=https://online.statref.com/Default.aspx?grpalias=NEU,https://www.statref.com
NEU,Stat+ (Boston Globe Publishing),https://link.ezproxy.neu.edu/login?url=https://www.statnews.com/login,https://www.statnews.com/subscribe/stat-plus/
NEU,State House News Service,https://link.ezproxy.neu.edu/login?url=https://www.statehousenews.com,https://www.statehousenews.com
NEU,"State Papers Online, Great Britain 1509-1714 (Gale)",https://link.ezproxy.neu.edu/login?url=https://find.gale.com/menu/start?userGroupName=mlin_b_northest&prod=SPOL,https://www.gale.com/intl/c/state-papers-online-15091714
NEU,Statista,https://subjectguides.lib.neu.edu/statista,https://www.statista.com
NEU,Statistical Abstract of the U.S. (ProQuest),https://link.ezproxy.neu.edu/login?url=https://statabs.proquest.com/sa/,https://statabs.proquest.com
NEU,StatPearls,https://www.statpearls.com/plan/NORTHLIB,https://www.statpearls.com
NEU,"Struggle for Women's Rights, Organizational Records",https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hvwomensrights1,NOT_FOUND
NEU,"Sunday Times, 1822-2021 (Gale)",https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/STHA?u=mlin_b_northest&aty=ip,https://www.gale.com/intl/c/sunday-times-digital-archive
NEU,Swank Digital Campus,https://link.ezproxy.neu.edu/login?url=http://digitalcampus.swankmp.net/northeastern332831#/browse,https://digitalcampus.swank.com
NEU,Symptom Media,https://link.ezproxy.neu.edu/login?url=https://symptommedia.com/film-library,https://symptommedia.com
NEU,Taylor & Francis Ebooks,https://link.ezproxy.neu.edu/login?url=https://www.taylorfrancis.com,https://www.taylorfrancis.com
NEU,Taylor & Francis Online,https://link.ezproxy.neu.edu/login?url=https://www.tandfonline.com/,https://www.tandfonline.com
NEU,TDM Studio (ProQuest),https://tdmstudio.proquest.com/home,https://tdmstudio.proquest.com
NEU,The Information,https://www.theinformation.com/sessions/new,https://www.theinformation.com
NEU,"Times Literary Supplement Historical Archive, 1902-2019 (Gale)",https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/TLSH?u=mlin_b_northest&aty=ip,https://www.gale.com/intl/c/times-literary-supplement-historical-archive
NEU,Times of India 1838-2010 (Proquest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hnptimesofindia/news/fromDatabasesLayer?accountid=12826,https://about.proquest.com/en/products-services/news_historical_microfilm_old/india/
NEU,Times of London Digital Archive (Gale Cengage) 1785-2019,https://link.ezproxy.neu.edu/login?url=https://infotrac.galegroup.com/itweb/mlin_b_northest?db=TTDA,https://www.gale.com/intl/c/times-digital-archive
NEU,TRACreports,https://tracreports.org/,https://www.tracreports.com
NEU,TRAIL: Technical Report Archive and Image Library (Center for Research Libraries),http://www.technicalreports.org/trail/search/,https://www.crl.edu/tech-reports
NEU,Transportation Research Board Publications,https://pubsindex.trb.org/index.aspx,https://nap.nationalacademies.org/trb/
NEU,U.S. Congressional Serial Set 1817-1980,https://link.ezproxy.neu.edu/login?url=https://infoweb.newsbank.com/cgi-bin/welcome/lookup.pl/?db=SERIAL&s_startsearch=keyword,https://congressional.proquest.com/serialset
NEU,U.S. Newsstream (ProQuest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/usnews?accountid=12826,https://www.proquest.com/usnews
NEU,U.S. Statutes at Large (Hein Online),https://link.ezproxy.neu.edu/login?url=https://www.heinonline.org/HOL/Index?collection=statute,https://heinonline.org/HOL/Index?collection=statute
NEU,Ullmann’s Encyclopedia of Industrial Chemistry,https://link.ezproxy.neu.edu/login?url=https://onlinelibrary.wiley.com/doi/book/10.1002/14356007,https://onlinelibrary.wiley.com/doi/book/10.1002/14356007
NEU,Ulrichs Web,https://link.ezproxy.neu.edu/login?url=https://ulrichsweb.serialssolutions.com,https://ulrichsweb.serialssolutions.com
NEU,UpToDate (Wolters Kluwer),https://link.ezproxy.neu.edu/login?url=https://www.uptodate.com/contents/search?unid=^u&srcsys=EZPX547222,https://www.uptodate.com
NEU,UpToDate LexiDrug (Wolters Kluwer),https://link.ezproxy.neu.edu/login?url=https://online.lexi.com/lco/action/home?siteid=831,https://www.wolterskluwer.com/en/solutions/lexicomp
NEU,USDA National Agricultural Library,https://search.nal.usda.gov/discovery/search?vid=01NAL_INST:MAIN,https://www.nal.usda.gov
NEU,Value Line Investment Survey (Standard and Poor's),https://link.ezproxy.neu.edu/login?url=https://research.valueline.com/secure/research,https://research.valueline.com/
NEU,"Van Nostrands Encyclopedia of Chemistry, 5th ed.",https://link.ezproxy.neu.edu/login?url=https://onlinelibrary.wiley.com/book/10.1002/9780471740032/titles,https://www.wiley.com/en-us/Van+Nostrand%27s+Encyclopedia+of+Chemistry%2C+5th+Edition-p-9780471615255
NEU,Video Data Bank from the School of the Art Institute of Chicago,https://www.vdb.org/stream/sign-in,https://www.vdb.org
NEU,Visible Body,https://link.ezproxy.neu.edu/login?url=https://websuite.visiblebody.com,https://www.visiblebody.com
NEU,Wall Street Journal,https://www.wsj.com/Northeastern,https://www.wsj.com
NEU,Washington Post,https://www.washingtonpost.com/,https://www.washingtonpost.com
NEU,Washington Post Archive (1877-2005) (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/hnpwashingtonpost/news/fromBasicHomePage?accountid=12826,https://about.proquest.com/en/products-services/nationalsnews_shtml/
NEU,"Web of Science, All Databases",https://link.ezproxy.neu.edu/login?url=https://www.webofknowledge.com/UA,https://webofscience.com
NEU,"Web of Science, Core Collection 1975-present",https://link.ezproxy.neu.edu/login?url=https://www.webofknowledge.com/WOS_GeneralSearch_input.do?product=WOS&search_mode=GeneralSearch,https://webofscience.clarivate.com
NEU,Westlaw Campus Research,https://link.ezproxy.neu.edu/login?url=https://1.next.westlaw.com/Search/Home.html?rs=IWLN1.0&vr=3.0&sp=000553366-2100&forcecdn=false&bhskip=1,https://campus.westlaw.com
NEU,Wiley Online Library,https://link.ezproxy.neu.edu/login?url=https://onlinelibrary.wiley.com,https://onlinelibrary.wiley.com
NEU,Wire China,https://link.ezproxy.neu.edu/login?url=https://www.thewirechina.com/,https://www.thewirechina.com/
NEU,Wohlers Report,https://link.ezproxy.neu.edu/login?url=https://view.protectedpdf.com/HWmqeu?token=WEN2aGpFc3VxeEwzQVI5WnBFM2E2a28zVmpFZkcwdVozalJreTBoS01kMD0=,https://wohlersassociates.com/2023report.html
NEU,Women and Social Movements (Alexander Street),https://link.ezproxy.neu.edu/login?url=https://search.alexanderstreet.com/wass,https://alexanderstreet.com/products/women-and-social-movements-library
NEU,Women and Transnational Networks,https://link.ezproxy.neu.edu/login?url=https://tinyurl.gale.com/tinyurl/AKfBC8,NOT_FOUND
NEU,Women at Work during World War II: Rosie the Riveter and the Women's Army Corps,https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hvrosieriveter,https://heinonline.org/HOL/Index?collection=women&collection_name=Women%20at%20Work%20during%20World%20War%20II
NEU,Women Writers Online (Northeastern University),https://link.ezproxy.neu.edu/login?url=http://www.wwp.northeastern.edu/wwo,https://wwp.northeastern.edu/wwo/
NEU,Women's Magazine Archive,https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/wma/accountid=12826,https://proquest.com/womensmagazinearchive
NEU,"Women's Studies, Manuscript Collections from the Schlesinger Library: Voting Rights, National Politics, and Reproductive Rights 1880-1990",https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hvwomensschles,https://proquest.com/products-services/Womens-Studies-Schlesinger.html
NEU,World Cities (Policy Commons),https://link.ezproxy.neu.edu/login?url=https://policycommons.net/modules/world-cities/,https://policycommons.net/artifacts/2305816/world-cities
